Gene name	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	GeneID
Tex10	1.61056061527654	0.421878771876162	1.38651392260817	0.304273015219757	0.76091990184756	1	chr4	48430857	48473459	-	NA	ENSMUSG00000028345.15
Xpo7	1.61056061527654	0.421878771876162	1.38651392260817	0.304273015219757	0.76091990184756	1	chr14	70654245	70766628	-	NA	ENSMUSG00000022100.13
Dcun1d4	1.61413538994029	0.421849367762398	1.40750025357809	0.299715304981288	0.764394323315531	1	chr5	73480999	73560794	+	NA	ENSMUSG00000051674.14
Il4r	1.61017425500419	0.421825845472288	1.38663164654757	0.304209013635703	0.760968658184801	1	NA	NA	NA	NA	NA	NA
U2af1l4	5.64885862448245	0.42180151663884	0.767775315411774	0.549381450760264	0.582743701045677	0.942367468020613	chr7	30563300	30567960	+	NA	ENSMUSG00000078765.11
TATDN2	3.22749468950247	0.421779965107448	0.98420725156854	0.428547914512165	0.668252257140772	0.952065396122561	NA	NA	NA	NA	NA	NA
Srebf2	1.61032970768324	0.421681868854571	1.40097178806515	0.300992405733555	0.763420285510724	1	chr15	82147265	82205376	+	NA	ENSMUSG00000022463.7
Aftph	4.03301154599273	0.421679986110315	0.867450716489251	0.486114055928087	0.626886301689219	0.949802464803372	chr11	20685083	20741589	-	NA	ENSMUSG00000049659.15
Rb1cc1	1.61429084261934	0.421649428036244	1.37236257417951	0.307243461727549	0.758658066589749	1	chr1	6206196	6276648	+	NA	ENSMUSG00000025907.14
Rbm27	2.41530138138868	0.421642541821672	1.13128810468684	0.372710134646373	0.709364192747696	1	chr18	42275352	42341542	+	NA	ENSMUSG00000024491.15
ZNF317	3.22446509762353	0.421636754069077	0.925825883325685	0.455416900372783	0.648809338995327	0.949802464803372	NA	NA	NA	NA	NA	NA
Plec	2.41700564499054	0.421610165240023	1.09311431547579	0.385696316726503	0.699721590999157	1	chr15	76170973	76232574	-	NA	ENSMUSG00000022565.15
Usp25	2.41964887659713	0.421609988442478	1.08324579473134	0.389209900922849	0.697120879894431	1	chr16	77014068	77116779	+	NA	ENSMUSG00000022867.9
Tmem214	3.22780896469398	0.421608913237321	0.979816861461845	0.430293588342926	0.666982090527437	0.951867956677764	chr5	30868011	30879180	+	NA	ENSMUSG00000038828.13
Casc3	1.61390448234699	0.421608316824196	1.38547688739454	0.304305557645968	0.760895111426716	1	chr11	98804904	98833814	+	NA	ENSMUSG00000078676.9
Vipas39	1.61390448234699	0.421608316824196	1.38547688739454	0.304305557645968	0.760895111426716	1	chr12	87238874	87266286	-	NA	ENSMUSG00000021038.16
Eps15	0.805127126384491	0.421598767463164	2.60654267238101	0.161746351567705	0.871505601828551	1	chr4	109280267	109387817	+	NA	ENSMUSG00000028552.13
Erc1	0.805127126384491	0.421598767463164	2.60654267238101	0.161746351567705	0.871505601828551	1	chr6	119570795	119848167	-	NA	ENSMUSG00000030172.15
Exph5	0.805127126384491	0.421598767463164	2.60654267238101	0.161746351567705	0.871505601828551	1	chr9	53301669	53377514	+	NA	ENSMUSG00000034584.3
Rsrc1	0.805127126384491	0.421598767463164	2.60654267238101	0.161746351567705	0.871505601828551	1	chr3	66981389	67358396	+	NA	ENSMUSG00000034544.17
Fbxo38	1.61616135368123	0.421596583176552	1.46437501907621	0.287902059024821	0.77342171074523	1	chr18	62504068	62548743	-	NA	ENSMUSG00000042211.6
Vps29	12.0904133933956	0.421593688393498	0.552381238276865	0.763229558101295	0.445326503801167	0.896393767670095	chr5	122354368	122364984	+	NA	ENSMUSG00000029462.18
SRSF2	5.64062256715512	0.421572649602494	0.739475668033957	0.570096715586772	0.568612102686955	0.936882166446431	NA	NA	NA	NA	NA	NA
Ncor1	24.1917077364787	0.421569496927877	0.433323398162011	0.972874990632888	0.330615436116834	0.835354973422398	chr11	62316425	62458541	-	NA	ENSMUSG00000018501.17
Tmem41a	2.41926251632478	0.421545409590369	1.0643595883021	0.396055444253416	0.692064126681269	1	chr16	21934326	21947552	-	NA	ENSMUSG00000022856.8
Mphosph8	1.61180306369179	0.421514409746925	1.40822520271052	0.299323154375879	0.764693489350608	1	chr14	56668247	56697430	+	NA	ENSMUSG00000079184.10
Mfsd11	1.61444629529838	0.421512127821682	1.4073927558777	0.299498577110988	0.764559657535152	1	chr11	116852439	116875635	+	NA	ENSMUSG00000020818.16
Eepd1	1.61141670341945	0.421453470427769	1.4006233700052	0.300904211262877	0.76348753893765	1	chr9	25481546	25604110	+	NA	ENSMUSG00000036611.5
ACVR1	2.41864524845913	0.421405532048695	1.08331201239441	0.388997377696641	0.697278086218226	1	NA	NA	NA	NA	NA	NA
Dmxl2	1.61367357475369	0.421391285467144	1.38554123142401	0.30413478567798	0.761025206151313	1	chr9	54365157	54501760	-	NA	ENSMUSG00000041268.16
ACTR1A	2.42314819634663	0.42138561422442	1.12277793579037	0.375306283452917	0.707432693614678	1	NA	NA	NA	NA	NA	NA
Ufl1	4.02983104428528	0.421358439078604	0.870172284121507	0.484224155109688	0.628226795891639	0.949802464803372	chr4	25248599	25281821	-	NA	ENSMUSG00000040359.14
Map3k3	2.41693019007628	0.421343038941455	1.07353611846646	0.392481474720515	0.694702496624848	1	chr11	106084612	106155446	+	NA	ENSMUSG00000020700.11
VAMP2	2.41693019007628	0.421343038941455	1.07353611846646	0.392481474720515	0.694702496624848	1	NA	NA	NA	NA	NA	NA
Cmc1	2.42501870740852	0.421333410586886	1.20319195564606	0.350179710402608	0.726203832703305	1	chr9	118064528	118150196	-	NA	ENSMUSG00000039163.9
Dync1h1	8.06028389928674	0.421276407268077	0.647184013863931	0.650937597721085	0.515086769915186	0.925497311965946	chr12	110601451	110666945	+	NA	ENSMUSG00000018707.13
Gm5617	2.41708564275533	0.421263483361185	1.08895213077058	0.386852159482056	0.698865660036441	1	chr9	48495344	48495964	+	NA	ENSMUSG00000042293.7
Gtf2ird1	1.61157215609849	0.421247134095265	1.35312347532654	0.311314630021926	0.755561446363364	1	chr5	134357655	134456716	-	NA	ENSMUSG00000023079.14
MROH1	1.61157215609849	0.421247134095265	1.35312347532654	0.311314630021926	0.755561446363364	1	NA	NA	NA	NA	NA	NA
Ubr4	2.41405605087639	0.421240747769418	1.1087467622075	0.379925120981398	0.704000999218887	1	chr4	139352608	139489588	+	NA	ENSMUSG00000066036.14
Txnrd2	9.67877132728601	0.421234467141114	0.608111096272203	0.692693275494122	0.488502060020307	0.911169969150227	KB469741.1	201606	18479073	+	NA	ENSMUSG00000075704.16
Pfkl	3.22182640886747	0.421234020659842	0.947305316775052	0.444665529898919	0.656561483312975	0.949802464803372	chr10	77986946	78010083	-	NA	ENSMUSG00000020277.9
Tnks1bp1	4.8380677603135	0.421218993681576	0.831181016600529	0.506771672197629	0.612315034801341	0.949802464803372	chr2	85048021	85073048	+	NA	ENSMUSG00000033955.12
Fbxl6	1.61382902743273	0.421211475629601	1.35248216684024	0.311435881342276	0.755469279857175	1	chr15	76535729	76538746	-	NA	ENSMUSG00000022559.7
Gsap	1.61382902743273	0.421211475629601	1.35248216684024	0.311435881342276	0.755469279857175	1	chr5	21186254	21315132	+	NA	ENSMUSG00000039934.12
Polr3c	1.61382902743273	0.421211475629601	1.35248216684024	0.311435881342276	0.755469279857175	1	chr3	96711489	96727628	-	NA	ENSMUSG00000028099.8
Rbl2	1.61382902743273	0.421211475629601	1.35248216684024	0.311435881342276	0.755469279857175	1	chr8	91070056	91123844	+	NA	ENSMUSG00000031666.15
Tnrc6a	1.61382902743273	0.421211475629601	1.35248216684024	0.311435881342276	0.755469279857175	1	chr7	123123884	123195296	+	NA	ENSMUSG00000052707.8
Ubr5	1.61382902743273	0.421211475629601	1.35248216684024	0.311435881342276	0.755469279857175	1	chr15	37967327	38078853	-	NA	ENSMUSG00000037487.6
Zcrb1	2.41895615381722	0.421204710718362	1.08328387675004	0.388822098951586	0.697407752072486	1	chr15	93386096	93398334	-	NA	ENSMUSG00000022635.9
Leng8	3.22540118353123	0.421197688676967	0.925807674898839	0.454951606145401	0.649144054938245	0.949802464803372	chr7	4137038	4148177	+	NA	ENSMUSG00000035545.13
SEC24D	32.2509204170707	0.42119309837978	0.3804607004838	1.10706072360216	0.268267675258863	0.780479425791477	NA	NA	NA	NA	NA	NA
MIB1	1.61344266716039	0.421183590320034	1.40769882011437	0.299200073411878	0.764787393283835	1	NA	NA	NA	NA	NA	NA
Pja1	2.41631292221063	0.421175601298904	1.07357519568766	0.392311226070316	0.694828269941827	1	chrX	99465733	99471273	-	NA	ENSMUSG00000034403.16
Wdr45b	6.45337014375479	0.421172742423305	0.71073608918505	0.592586684188548	0.553457792704817	0.933486326173688	chr11	121327223	121354445	-	NA	ENSMUSG00000025173.13
Nr1h2	0.809088261320592	0.421139055815937	2.79883351828236	0.150469491330942	0.880394219063417	1	chr7	44549615	44553951	-	NA	ENSMUSG00000060601.13
Erap1	14.5139586964692	0.421133004492928	0.540528403201352	0.779113552588008	0.435912827392757	0.893016902034895	chr13	74639871	74691875	+	NA	ENSMUSG00000021583.6
Dlg1	2.41685473516203	0.421121192246589	1.08293209114877	0.388871283516832	0.697371365943421	1	chr16	31663442	31873356	+	NA	ENSMUSG00000022770.16
Rassf6	4.02951388699673	0.421115892766497	0.870481429427688	0.483773551657922	0.628546587283949	0.949802464803372	chr5	90603075	90640657	-	NA	ENSMUSG00000029370.10
Txndc11	3.22252704433133	0.421102372139477	0.943504099557299	0.446317480058711	0.655367931330215	0.949802464803372	chr16	11074910	11134650	-	NA	ENSMUSG00000022498.16
Arhgap12	3.22517027593792	0.421098713170379	0.925806327867797	0.454845360735654	0.649220494006982	0.949802464803372	chr18	6024426	6136098	-	NA	ENSMUSG00000041225.16
Anks4b	1.61172760877754	0.421090356431496	1.35307440275526	0.3112100528796	0.755640941156747	1	chr7	120173857	120185586	+	NA	ENSMUSG00000030909.6
Zdhhc20	1.61172760877754	0.421090356431496	1.35307440275526	0.3112100528796	0.755640941156747	1	chr14	57832701	57890262	-	NA	ENSMUSG00000021969.7
PCDH1	13.7093767528695	0.421081761217098	0.533387954245688	0.789447451644437	0.429850531167241	0.890999307943908	NA	NA	NA	NA	NA	NA
Anpep	99.1472048258741	0.421076726871994	0.21376754235736	1.96978793987382	0.0488626793349248	0.353736058857592	chr7	79821802	79861059	-	NA	ENSMUSG00000039062.15
Ankzf1	1.61398448011178	0.421063290193894	1.38543603250418	0.303921134079948	0.761187976253169	1	chr1	75192150	75199387	+	NA	ENSMUSG00000026199.17
Skic2	11.28801906982	0.421063197270742	0.573199223363814	0.734584382022948	0.462592652520376	0.899872667294644	NA	NA	NA	NA	NA	NA
Zc3h18	2.41608201461733	0.421061483683565	1.09316644065822	0.38517600616246	0.700107018840048	1	chr8	122376608	122417360	+	NA	ENSMUSG00000017478.15
Fbxo34	1.61134124850519	0.421029863476273	1.34058365757021	0.314064594998408	0.753471979086666	1	chr14	47472560	47531962	+	NA	ENSMUSG00000037536.13
Jmjd6	1.61134124850519	0.421029863476273	1.34058365757021	0.314064594998408	0.753471979086666	1	chr11	116837431	116843449	-	NA	ENSMUSG00000056962.11
Kif21a	1.61134124850519	0.421029863476273	1.34058365757021	0.314064594998408	0.753471979086666	1	chr15	90933275	91049948	-	NA	ENSMUSG00000022629.16
MCC	1.61134124850519	0.421029863476273	1.34058365757021	0.314064594998408	0.753471979086666	1	NA	NA	NA	NA	NA	NA
Smndc1	1.61134124850519	0.421029863476273	1.34058365757021	0.314064594998408	0.753471979086666	1	chr19	53379213	53390573	-	NA	ENSMUSG00000025024.6
Tpp2	1.61134124850519	0.421029863476273	1.34058365757021	0.314064594998408	0.753471979086666	1	chr1	43933646	44003000	+	NA	ENSMUSG00000041763.14
Smad1	1.61095488823284	0.421012649563234	1.40075549492911	0.300561126540176	0.763749178017295	1	chr8	79338394	79399518	-	NA	ENSMUSG00000031681.15
Tfb1m	4.02757871580157	0.420992440325435	0.85193560758776	0.49415993013541	0.621193235927335	0.949802464803372	chr17	3519262	3557713	-	NA	ENSMUSG00000036983.6
Cdk13	4.02850688902531	0.420992180558983	0.876171934483101	0.480490374080914	0.630878746206395	0.949802464803372	chr13	17715961	17805097	-	NA	ENSMUSG00000041297.7
Hat1	1.61188306145658	0.420952110504943	1.40046228716665	0.300580825604804	0.763734154626914	1	chr2	71388957	71441622	+	NA	ENSMUSG00000027018.11
Gapvd1	4.03092258287202	0.420902264824574	0.863735317531872	0.487304682674438	0.626042429775347	0.949802464803372	chr2	34674593	34755232	-	NA	ENSMUSG00000026867.18
Dipk1a	1.60885346957764	0.420898037199554	1.40141374247239	0.300338168838706	0.76391922176171	1	NA	NA	NA	NA	NA	NA
Prelid1	65.2792305877484	0.420894519869521	0.262554441336547	1.60307522404472	0.108918047251218	0.545834929330251	chr13	55322054	55325271	+	NA	ENSMUSG00000021486.6
Pdlim5	14.5113204954495	0.420882435193489	0.525958566607963	0.800219754776243	0.423583486154314	0.88858549889234	chr3	142239589	142395696	-	NA	ENSMUSG00000028273.15
Cep83	1.61149670118424	0.420875994251193	1.34053541866074	0.313961114635574	0.753550572545425	1	chr10	94688789	94790336	+	NA	ENSMUSG00000020024.6
Hdac5	1.61149670118424	0.420875994251193	1.34053541866074	0.313961114635574	0.753550572545425	1	chr11	102194431	102230166	-	NA	ENSMUSG00000008855.17
Inpp5f	1.61149670118424	0.420875994251193	1.34053541866074	0.313961114635574	0.753550572545425	1	chr7	128611327	128696425	+	NA	ENSMUSG00000042105.18
Rock2	1.61149670118424	0.420875994251193	1.34053541866074	0.313961114635574	0.753550572545425	1	chr12	16894977	16988274	+	NA	ENSMUSG00000020580.9
Tjp3	1.61149670118424	0.420875994251193	1.34053541866074	0.313961114635574	0.753550572545425	1	chr10	81273206	81291267	-	NA	ENSMUSG00000034917.7
Vwa5a	1.61149670118424	0.420875994251193	1.34053541866074	0.313961114635574	0.753550572545425	1	chr9	38718267	38743337	+	NA	ENSMUSG00000023186.14
Lrp10	2.41374968836883	0.420864012246715	1.12000048279181	0.375771277524482	0.707086942702785	1	chr14	54464163	54471497	+	NA	ENSMUSG00000022175.8
Map4k3	1.61111034091189	0.420828422398806	1.35324175521275	0.310978005798119	0.755817342046283	1	chr17	80580511	80728093	-	NA	ENSMUSG00000024242.14
Vps54	4.83557709928891	0.420814168314252	0.786119180028273	0.535305814951771	0.592438406026617	0.947654005996014	chr11	21239280	21321136	+	NA	ENSMUSG00000020128.15
Midn	2.42050950759057	0.420771009062931	1.10164619783975	0.381947498106046	0.702500307902367	1	chr10	80148271	80158368	+	NA	ENSMUSG00000035621.13
MGAM	1.61771470745458	0.420761617898161	1.54266878949988	0.272749160910015	0.785046041922275	1	NA	NA	NA	NA	NA	NA
Ngly1	4.0317753011815	0.420731645036185	0.858796683342359	0.489908325447573	0.624198771473153	0.949802464803372	chr14	16249279	16311926	+	NA	ENSMUSG00000021785.7
Rfc1	1.60900892225669	0.420723771472471	1.38695884337002	0.303342650348731	0.761628746120122	1	chr5	65261849	65335670	-	NA	ENSMUSG00000029191.16
Nr1i2	38.6686417129568	0.420713608387727	0.350763511566393	1.19942238720601	0.230363746893522	0.744466944945072	chr16	38248322	38294824	-	NA	ENSMUSG00000022809.4
Washc2	8.05313312861569	0.42071054401886	0.648551260165393	0.648692817143816	0.516536948052426	0.92572867243785	NA	NA	NA	NA	NA	NA
Tpk1	4.83550164437466	0.420689267750639	0.776821242212749	0.541552219339831	0.588127015026164	0.945654630729066	chr6	43345000	43666278	-	NA	ENSMUSG00000029735.17
Cobll1	6.44373784608665	0.4206774825406	0.701750561382298	0.599468679742779	0.548860389894749	0.93197547705995	chr2	65088338	65239403	-	NA	ENSMUSG00000034903.18
Chd9	1.61126579359093	0.420671640154717	1.35319265181566	0.310873429286124	0.755896844685732	1	chr8	90828351	91054516	+	NA	ENSMUSG00000056608.14
Abca1	4.02928752225396	0.420660620948572	0.844600495291191	0.498058695553502	0.618442672183851	0.949802464803372	chr4	53030786	53159895	-	NA	ENSMUSG00000015243.4
Sf1	33.8510946249465	0.420630382224115	0.368595885605056	1.14116949931127	0.253799394253999	0.767960580385129	KQ030494.1	180606	6378030	+	NA	ENSMUSG00000024949.17
Slc30a7	0.808857353727289	0.420613505689263	2.59600074298171	0.162023646112734	0.871287232990996	1	chr3	115938972	116007406	-	NA	ENSMUSG00000054414.4
Kif21a	2.41499213678409	0.420603713019409	1.08908582427611	0.386198868485846	0.699349391683866	1	chr15	90933275	91049948	-	NA	ENSMUSG00000022629.16
Sac3d1	1.60916437493574	0.420563576834417	1.40130586939331	0.300122611358574	0.764083632385997	1	chr19	6116003	6118586	-	NA	ENSMUSG00000024790.7
Fastkd1	5.64443899586673	0.420558020170103	0.744802003706337	0.564657476855986	0.572306762704552	0.937603407963729	chr2	69686814	69713516	-	NA	ENSMUSG00000027086.16
Slc20a2	5.63876617238121	0.420540763303774	0.739391572763491	0.568765967580607	0.569514973108042	0.937053980363409	chr8	22476787	22569612	+	NA	ENSMUSG00000037656.9
Phactr4	2.41779082106972	0.420521967176137	1.06768595059066	0.393862977164303	0.693682205488036	1	chr4	132355922	132422489	-	NA	ENSMUSG00000066043.13
ZNF444	2.41779082106972	0.420521967176137	1.06768595059066	0.393862977164303	0.693682205488036	1	NA	NA	NA	NA	NA	NA
Sh3bgrl2	13.7058960922585	0.42051079539379	0.534035390251773	0.787421214155	0.431035332197796	0.891353716778146	chr9	83548326	83638801	+	NA	ENSMUSG00000032261.16
Abca1	1.60877801466339	0.420506411238432	1.38702383289802	0.303171727308993	0.76175899402305	1	chr4	53030786	53159895	-	NA	ENSMUSG00000015243.4
Rb1cc1	4.03014361039686	0.420498441080213	0.843843862887986	0.498313087969961	0.618263384430546	0.949802464803372	chr1	6206196	6276648	+	NA	ENSMUSG00000025907.14
Pwp1	3.21981290066102	0.420481488571787	0.967922923937332	0.434416293046709	0.663986168308612	0.950172663694249	chr10	85871830	85889096	+	NA	ENSMUSG00000001785.11
Kat2b	32.2336203985226	0.420466353396914	0.369010499996311	1.13944278930035	0.254518517518914	0.7685209861899	chr17	53566860	53672720	+	NA	ENSMUSG00000000708.14
Kif5b	3.22205897721427	0.420454496732439	0.959457500463645	0.438221074439732	0.661226033011503	0.949802464803372	chr18	6201001	6242174	-	NA	ENSMUSG00000006740.13
Camta2	0.806369574799745	0.420435068092596	2.44958348487641	0.171635329307344	0.863724230818491	1	chr11	70669462	70688105	-	NA	ENSMUSG00000040712.16
Ccser2	0.806369574799745	0.420435068092596	2.44958348487641	0.171635329307344	0.863724230818491	1	chr14	36874935	36968777	-	NA	ENSMUSG00000058690.14
Ift172	0.806369574799745	0.420435068092596	2.44958348487641	0.171635329307344	0.863724230818491	1	chr5	31253276	31291116	-	NA	ENSMUSG00000038564.10
Il4r	0.806369574799745	0.420435068092596	2.44958348487641	0.171635329307344	0.863724230818491	1	NA	NA	NA	NA	NA	NA
Scarf1	0.806369574799745	0.420435068092596	2.44958348487641	0.171635329307344	0.863724230818491	1	chr11	75513539	75526582	+	NA	ENSMUSG00000038188.17
Tnip1	0.806369574799745	0.420435068092596	2.44958348487641	0.171635329307344	0.863724230818491	1	chr11	54910784	54962917	-	NA	ENSMUSG00000020400.17
Slu7	1.60893346734243	0.420342992287976	1.40137222484047	0.299950994344723	0.76421453621648	1	chr11	43433743	43447981	+	NA	ENSMUSG00000020409.10
Wdr73	1.60893346734243	0.420342992287976	1.40137222484047	0.299950994344723	0.76421453621648	1	chr7	80890722	80901269	-	NA	ENSMUSG00000025722.16
Klc4	5.63371515961186	0.420333287193131	0.762416890779655	0.551316861255913	0.581416481896252	0.94127869085757	chr17	46630630	46645144	-	NA	ENSMUSG00000003546.9
Mndal	1.61289460227853	0.420333159893891	1.40784665877036	0.298564589598853	0.765272287097975	1	chr1	173857219	173942491	-	NA	ENSMUSG00000090272.7
Cyp2d3	1.61250824200619	0.420290033975154	1.38586618621814	0.30326884237076	0.761684988934448	1	NA	NA	NA	NA	NA	NA
Churc1	12.8853804771221	0.420285869059439	0.543059913706843	0.773921732117239	0.438977077198253	0.894564973744314	chr12	76765537	76783180	+	NA	ENSMUSG00000090258.7
Hpf1	1.61515147361278	0.420284695751249	1.39942057390978	0.300327652449067	0.7639272426059	1	NA	NA	NA	NA	NA	NA
Alcam	2.41507213454888	0.420269415168569	1.07363696164202	0.391444622515427	0.695468614291808	1	chr16	52248995	52454074	-	NA	ENSMUSG00000022636.13
Znfx1	2.41771536615547	0.420269175652143	1.10844386305224	0.379152422293069	0.704574679915519	1	chr2	167035792	167063015	-	NA	ENSMUSG00000039501.14
Arhgap42	3.22517193669142	0.420234023389133	0.950123339170682	0.442294180201841	0.658276341785153	0.949802464803372	chr9	8994328	9239101	-	NA	ENSMUSG00000050730.16
